CM,SITE,PROGRAM,AQID,MFR,EQUIPMENT_NAME,GH_SITE,PO_TYPE,STATION,GROUP,GROUP_PRIORITY,SCOPE,ALT_STATION,PARENT_ITEM,RFID_SCOPE,LINE,UPH,DEPT,CONSUMABLES,CARRY_OVER,SPARE_QTY,SPARE_RATE,MP_INTENT_QTY,QPL,LEVEL,RELEASE_QTY,CATEGORY,DISPLAY_NAME,EQUIPMENT_TYPE,ErrorMsg
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,200,,N,999,0,0,0,0,1,0,Station Peripheral,QT1,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RACK1,0,,Per Station,0,,N,FATP Repair-room ,200,,N,999,0,0,1,1,1,0,Station Peripheral,Rack1,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RACK2,0,,Per Station,0,,N,FATP Repair-room ,200,,N,999,0,0,1,1,1,0,Station Peripheral,Rack2,Buy,
HHGL,PBPH,D73,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D73 RAT,0,,Per Station,0,,N,FATP Repair-room ,200,,Y,999,0,0,1,1,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RAT,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,200,,N,999,0,0,1,1,2,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 SA-FACT2,0,,Per Station,0,,N,FATP Repair-room ,200,,N,999,0,0,1,1,1,0,Station Peripheral,SA-FACT2,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 TEST31,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,200,,N,999,0,0,1,1,2,0,Station Peripheral,RAT MARS,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 VIBRATOR,0,,Per Station,0,,N,FATP Repair-room ,200,,N,999,0,0,1,1,1,0,Station Peripheral,VENT,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 ALS-CAL,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,ALS-P,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CAMERA-POSTBURN5,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,PT20,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CAMERA-POSTBURN6,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,PT60,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CG-INSTALL,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,CG-Install,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CG-SENSOR,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,CG-Sensor,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CLEAR-CB,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,3,1,0,Station Peripheral,Clear-CB,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 DISPLAY-POSTBURN,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,iSD,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 FACT,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,FACT,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 IMU,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 LOG-COLLECTION,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,6,6,1,0,Station Peripheral,Log-Collection,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 PROX-TEST,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,0,0,1,0,Station Peripheral,PROX-TEST,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman-Test-Loki,Buy,
HHGL,PBPH,D73,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D73 QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Cable/Adapter,Ironman-Test-Loki,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT0,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,0,0,1,0,Station Peripheral,QT1,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RACK1,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,Rack1,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RACK2,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,Rack2,Buy,
HHGL,PBPH,D73,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D73 RAT,0,,Per Station,0,,N,FATP Repair-room ,395,,Y,999,0,0,1,1,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RAT,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,395,,N,999,0,0,1,1,2,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 SA-FACT2,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,SA-FACT2,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 TEST31,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,395,,N,999,0,0,1,1,2,0,Station Peripheral,RAT MARS,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 VIBRATOR,0,,Per Station,0,,N,FATP Repair-room ,395,,N,999,0,0,1,1,1,0,Station Peripheral,VENT,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 ALS-CAL,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,ALS-P,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CAMERA-POSTBURN5,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,PT20,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CAMERA-POSTBURN6,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,PT60,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CG-INSTALL,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,CG-Install,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CG-SENSOR,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,CG-Sensor,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CLEAR-CB,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,6,1,0,Station Peripheral,Clear-CB,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 DISPLAY-POSTBURN,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,iSD,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 FACT,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,FACT,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 IMU,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 LOG-COLLECTION,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,6,6,1,0,Station Peripheral,Log-Collection,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 PROX-TEST,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,0,0,1,0,Station Peripheral,PROX-TEST,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman-Test-Loki,Buy,
HHGL,PBPH,D73,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D73 QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Cable/Adapter,Ironman-Test-Loki,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT0,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,0,0,1,0,Station Peripheral,QT1,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RACK1,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,Rack1,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RACK2,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,Rack2,Buy,
HHGL,PBPH,D73,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D73 RAT,0,,Per Station,0,,N,FATP Repair-room ,790,,Y,999,0,0,1,1,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RAT,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,790,,N,999,0,0,1,1,2,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 SA-FACT2,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,SA-FACT2,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 TEST31,0,,Per Parent Item,0,103461-01,N,FATP Repair-room ,790,,N,999,0,0,1,1,2,0,Station Peripheral,RAT MARS,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 VIBRATOR,0,,Per Station,0,,N,FATP Repair-room ,790,,N,999,0,0,1,1,1,0,Station Peripheral,VENT,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 TEST31,0,,Per Parent Item,0,103461-01,N,FATP RF ,200,,N,999,0,0,1,1,2,0,Station Peripheral,RAT MARS,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 TEST31,0,,Per Parent Item,0,103461-01,N,FATP RF ,395,,N,999,0,0,1,1,2,0,Station Peripheral,RAT MARS,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 TEST31,0,,Per Parent Item,0,103461-01,N,FATP RF ,790,,N,999,0,0,1,1,2,0,Station Peripheral,RAT MARS,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 PAM WELDING PULL,0,,Per Station,0,,N,FMI PAM-Quality ,395,,N,999,0,0,1,1,1,0,Station Peripheral,PAM WELDING PULL,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RIM IPQC DIMENSION,0,,Per Station,0,,N,FMI RIM (Non Field) 2691,725,,N,999,0,0,1,1,1,0,Station Peripheral,RIM IPQC DIMENSION,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RIM IPQC PUSH,0,,Per Station,0,,N,FMI RIM (Non Field) 2691,725,,N,999,0,0,1,1,1,0,Station Peripheral,RIM IPQC PUSH,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 A-COND,0,,Per Parent Item,0,101159-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,ACOND,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 ACOND-CRB,0,,Per Parent Item,0,101159-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,ACOND-CRB,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CELL-S1,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,4,2,0,Cable/Adapter,CELL-S1,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CELL-S2,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,3,2,0,Cable/Adapter,CELL-S2,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CELL-S3-CRB,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,3,2,0,Cable/Adapter,CELL-S3-CRB,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CELL-S4,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,CELL-S4,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CELL-S4-CRB,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,3,2,0,Cable/Adapter,CELL-S4-CRB,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CELLS1-CRB,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,7,2,0,Cable/Adapter,CELL-S1-CRB,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CELLS2-CRB,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,7,2,0,Cable/Adapter,CELL-S2-CRB,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 FCT,0,,Per Station,0,,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,1,0,Station Peripheral,Post-FCT,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 FCT-S-CRB,0,,Per Station,0,,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,1,0,Station Peripheral,FCT-S-CRB,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 MARS-COND-CRB,0,,Per Parent Item,0,105521-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,MARS-COND-CRB,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 MR-02,0,,Per Station,0,,N,MLB CRB RT Line ,29,,N,999,0,0,0,0,1,0,Station Peripheral,MR-02,Buy,
HHGL,PBPH,D73,36620-01,Foxlink,"CABLE,B291,USB-C LIGHTNING,1M,FOXLINK",iPhone_FXGL,,D73 MR-02,0,6-2,Per Station,0,,N,MLB CRB RT Line ,29,,Y,999,0,0,8,256,1,0,Cable/Adapter,MR-02,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT0-CRB,0,,Per Station,0,,N,MLB CRB RT Line ,29,,N,999,0,0,1,4,1,0,Station Peripheral,QT0-CRB,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT0-S-CRB,0,,Per Station,0,,N,MLB CRB RT Line ,29,,N,999,0,0,1,6,1,0,Station Peripheral,QT0-S-CRB,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT1-CRB,0,,Per Station,0,,N,MLB CRB RT Line ,29,,N,999,0,0,1,6,1,0,Station Peripheral,QT1-CRB,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT1-S-CRB,0,,Per Station,0,,N,MLB CRB RT Line ,29,,N,999,0,0,1,6,1,0,Station Peripheral,QT1-S-CRB,Buy,
HHGL,PBPH,D73,25042-01,Foxlink,"CABLE,B292,USB-C LIGHTNING,2M,FOXLINK",iPhone_FXGL,,D73 QT1-S-CRB,0,16-2,Per Station,0,,N,MLB CRB RT Line ,29,,Y,999,0,0,1,6,1,0,Cable/Adapter,QT1-S-CRB,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RF-COND-1,0,,Per Parent Item,0,105521-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,MARS COND,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RF-COND-2,0,,Per Parent Item,0,105521-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,MARS SF FLEX,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 S-COND,0,1-1,Per Parent Item,0,108002-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,SCOND,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 S-COND-CRB,0,1-1,Per Parent Item,0,108002-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,S-COND-CRB,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 SMT-PAT1,0,,Per Parent Item,0,106108-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,CCT,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 WIFI-BT-COND-2,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,WIFI-BT W2,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 WIFI-BT-COND-2-CRB,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,WIFI-BT-COND-2-CRB,Buy,
HHGL,PBPH,D73,00115-01,Foxlink,"CABLE,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 WIFI-BT-COND-CRB,0,,Per Parent Item,0,101482-01,N,MLB CRB RT Line ,29,,N,999,0,0,1,2,2,0,Cable/Adapter,WIFI-BT-COND-CRB,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CAMERA-POSTBURN5,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,PT20,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CAMERA-POSTBURN6,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,PT60,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 CG-INSTALL,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,CG-Install,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 DISPLAY-POSTBURN,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,iSD,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 FACT,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,FACT,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 IMU,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 PROX-TEST,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,0,0,1,0,Station Peripheral,PROX-TEST,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT-COIL,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman-Test-Loki,Buy,
HHGL,PBPH,D73,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D73 QT-COIL,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Cable/Adapter,Ironman-Test-Loki,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT0,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 QT1-PREBURN,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,0,0,1,0,Station Peripheral,QT1,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RACK1,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,Rack1,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RACK2,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,1,0,Station Peripheral,Rack2,Buy,
HHGL,PBPH,D73,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D73 RAT,0,,Per Station,0,,N,MLB CRB Selective Test Stations ,29,,Y,999,0,0,1,1,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 RAT,0,,Per Parent Item,0,103461-01,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,2,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D73,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,,D73 TEST31,0,,Per Parent Item,0,103461-01,N,MLB CRB Selective Test Stations ,29,,N,999,0,0,1,1,2,0,Station Peripheral,RAT MARS,Buy,
